id,valence
1QDqW0z8IgmYEzTiQ7TG6o,0.778
20p0zLM8245xqgmMotPGA9,0.377
3aJtHHAiq4HGM1FPtMDbLy,0.82
0n5qURb4DEJoIwb1dXzizZ,0.709
6JkioJZkImC4GRzgw5MGMO,0.522
68biLwi894rMQPeIiSky2t,0.0535
7wYH4GFc9muSsGdE517iJc,0.503
1nGOauYZ0Ku9ZXyk3kyYzB,0.282
05AtiHFaFCR57d16s96PeS,0.964
65h7Qhxl2WfW31Bl6sjWAI,0.202
3vbAVtyju6VF7KK4TisiX2,0.615
5Q86bxYyvgeR8t806Iox1q,0.462
2OikDCslmF1Y04Szgbc8Hl,0.734
26pgDPmuZy1dmC14jxAdA0,0.975
2rm4CNyzlEGs3PcK91wzGe,0.899
3IK25HIyoNVGUfHgfaXgEU,0.671
1eBMNnm65JpPJgffiiiXzO,0.927
5bnMKUXkMfYVXW8FjvFTuV,0.64
1fBcUV1S7FdHcB8aSINFsB,0.808
2DKV0ONkRWVMBmkLITUOdU,0.419
4zf94M9lJKqrlGpeYobASz,0.477
5CMbKXZdxCKJjH6lc8mf6b,0.197
26W3vc21aHLaHF90gbsiq1,0.0545
6JUdCr7ZEBwmefleEpq6We,0.965
0uUy3WK0JtTqhSFikqprgz,0.498
2zJXYXidktSQ9YzfRvahbf,0.512
1ObPvYLwpxURIEKgdDUoxt,0.888
2E1gkbp3j1n3sSX19tJT2p,0.165
61ydRWnQ31DWFDqEj325nf,0.599
2Tsc8d03lxrsXiiuWpqGkn,0.32
4HF1f5quZSXeq7eoCDxyBJ,0.676
11dAtktxQQzipxuLqljEfY,0.396
0JoTRj3b9ALct1uCF7KZ2z,0.439
5rMNQfYhBMlyitrMAiwQfc,0.559
398KvhUTpSi6pZqhUgNCiw,0.14
2djW6WBQHBeAfXLw63rMQz,0.188
17hd4ptJCbsEeLj0auPcwy,0.526
2PFIHPMYH55g0qZZ6b00h7,0.425
2e0lsBwx66Vi7uL6lwRrA5,0.0859
61KwsjTbLTSigT26mxAuTv,0.753
3RElvFM3c4P2qsCJ5MUHmm,0.968
2iWTHXaFtRSMhd5OLpYD7f,0.935
2nqCibNK3rm3z2QGtRKuFV,0.596
1KGTiZhNaQOF7M2pUxHDMc,0.74
2Gg61QOTrFSymprYQSoaSc,0.634
04EnF5C2HvYZfGu64Bng7I,0.477
5MPSIqK8WmbQ9TkuJhmtyv,0.964
4JloN5dBiVokxofXYFcmGR,0.182
7nBGBbzfnPiowCvXKJnV9J,0.966
3Fg5uhtWBlW0es8GSqQ6Ff,0.0744
6F0b6k4pAMBqVQAA7AqspN,0.71
6A8dnC0xkiuWN4BshmTB2I,0.221
55LmsCprSozlCgM2XbmhhW,0.931
1mS0wLoYYHo18IZIcQ9lUV,0.333
7nLp5bbSLyvwOWU3iphsyR,0.789
1Hvn9YKJ46cPJuJXkvHYWQ,0.711
5paRS95sOPkOVQlmUIUF4B,0.856
1cfdOebNWypvWBCxDCUVDy,0.338
4CD4GfHOwo5ZP4FkIMTK6j,0.704
5ccR57oVOLHQzdoQKTZUHo,0.848
06eRk3yaU1C6gOraResEeF,0.504
09vNZ57MfB12lrE5KIs9wB,0.0464
4gpCtEyFIqlsPL6O8IAb0O,0.494
5r95yxmemjPfVSjCoSeAP4,0.17
1xeDDyLOnWOqQf45Mi73fc,0.553
4g2oD6IXOqN1X8Y0FwAKkR,0.944
26V05c5lCwCOyrwAZjC1vW,0.465
4mumFsUDQXpQts1Y7Zjw5H,0.639
1q8kj0fpTfdGYgjuJd2UTM,0.283
6p4jnIWFWyLz0zUo2RD9iu,0.0974
4Wj00RjI0QwRyhWntdWBnZ,0.501
4vU4WsqWJlxCfRiKaumIyj,0.354
6LFuNuo5tixQyi414xrinC,0.695
3PrIJBfNHXtNRThvlOiORU,0.641
2EV1QIypzlJcynYfZZZaJ5,0.492
1uuqRaSJAiQ6VB8BWblXWJ,0.738
6tYYT8zNxkadSCujCdR6Ur,0.209
4jq747FE8EBSeeW9D5X4Pw,0.554
3gHci6N1SEb58tTDei9RpH,0.815
11Mkoen07pKwyDqHiFnVU9,0.353
5dulYd9AKIprMoF837OTDb,0.465
7dZzBG5EzwxGKrWsWLgqgw,0.674
0aI2y2VfhXotXCar9xxRt5,0.0695
0ftZ5CjzOWGDa7h0zQP6Z9,0.779
7wXJbYOY984zsuQFgOV0OK,0.0766
0wFzreWffKGSBymOgRA1dL,0.401
3e16Q1lwKnL4IoCboqs93U,0.264
1q8VMNy2RTTl7dZhVIU6hk,0.537
6B6w5dMULDZZFJcgoeBjgs,0.489
6y9JP8k9WGhCfae9jzx2W8,0.782
2a1JSfTePKhysdIif2bzut,0.772
0E4Ft9TTzzcvTSyuKX7p7y,0.509
39WNiawiEjTp0QUrb3tQb2,0.355
1sU5fsnmxiA9hAFtVO82Bw,0.674
4Dv4kZtyb4XPaPg99aMH2Z,0.701
1CSvw5SQnhs8c4QTBNIk4m,0.68
1jaFMB5mBaFPGyX7YMbxlJ,0.124
7LuIQDJV8ni8m9Kmi4eRmv,0.849
53QqFzAWnl7D8IVBvCmRtc,0.355
0HSuzEiiKyYUte1hB2ziE0,0.6
08HT6QVXlwbBznfm6GIUki,0.445
3Q8zopc4ABXhysDb1sgLVW,0.267
4UVLUijad18fB903JvQuij,0.0446
25IXknfqkMuACBD5jeRv60,0.278
2JaGw7dXV7yo4Pl1ZQvf2e,0.468
5gSwQihHUXvC5H4SBCo03D,0.923
11MyiSGZSYSmhhqwGUTtAq,0.258
5GUYJTQap5F3RDQiCOJhrS,0.446
3ri9fLG89OdSpjxheYxU7S,0.585
11zWfCQaGkXJ9uIXROr4pa,0.597
3HZcFAFFNlAzQIzWHmr5IW,0.607
45EROHopO6EmKZxIhSbDXl,0.936
2bwYGPDCC31QTdFca1mQRh,0.564
4Vd55FimhqspMaAsGFF8yV,0.81
2sq0MR2yxe1VAcnzieBvdj,0.656
0lQLxZnKUs4Q9pTqgvtA6N,0.655
6G0pFX6QO0Nhx4cAnMoOZL,0.396
2J6OF7CkpdQGSfm1wdclqn,0.581
20DfkHC5grnKNJCzZQB6KC,0.741
6RjRRi5U1Z15Gnzdnmo4Rl,0.811
569dvIIgoXk5Q4jwONOzfm,0.855
3KE6o1b4ZLsVui3xb7REBW,0.329
2yZ16Th1gTPash2cTlbP28,0.581
4y1A8hDLNELSNXA3WXQkem,0.419
2pIKWUc8A0azYDMQXrGqZM,0.755
3uKGUWWaPy4oUylDkodSJA,0.559
3skC4mUK23HjA5AaJV0fMw,0.946
6TOtltlIwJrPVHqUeXrimu,0.725
3by1VIPUbXseKgDEc7nlnI,0.866
6iFHOvxz5kLV66cYFJt0Lf,0.305
2Hf6NFGwSqZqFXp5at5J9h,0.652
5FkoSXiJPKTNyYgALRJFhD,0.107
4BMbD4jHKpmukraBqxUWKJ,0.533
2t76DIsttW8ES5TgNUJJMp,0.629
2tSF8UvwQHspF4SNp956M7,0.209
25WtkgYzdYCR0n1IsnvnxY,0.327
2uI6ka38E5C8tYkvT5wCAt,0.678
0K25zmumCzn2kFmh9zcLWy,0.951
4Xs6R5G5bsMHUtOLZZbjzY,0.167
3UCbIF8o4S4qd3Axy7hCzA,0.603
67rg2h75CheOuDeOJOdXtW,0.872
4Nomj38R7Ds0P8I8orW2Tv,0.38
2KYe0pX4u5HHp1RuUeBScY,0.381
75a5fcQSduYyC93gXtgGhk,0.715
5lCDtcKZlegEGfH2We03dV,0.875
1ern6ryBEG0m2rP8NXEdrv,0.501
2pw36KAhXcFPmYaPHmuMNd,0.921
38eXybknveyZKLQVA9vMps,0.364
28TcG73tbc4iGrGBFjiBnR,0.699
1aocDv6QqN7hP4AwiFJCym,0.697
46faF3vV3iLY6GfkZjnYG6,0.757
4rkSM3eGYRULHVbPR8q75t,0.409
28UWzdVYFe36w0GwDJlIwJ,0.349
33zGvjukiRoJgW6JWY0FMo,0.495
5o24DXxfLri7NDpjSgbwAa,0.788
1rF1Pv0FAdv45rp9zwENLC,0.513
0qnoS5hMZMphvKWi0D2LQh,0.41
5Lgcn7u07bHuqbOtXkN62u,0.655
7L2anBmSmrbc1Hpga8zqKm,0.748
1NCQ6vv7fGxraaQWxJoDTx,0.352
5wQnmLuC1W7ATsArWACrgW,0.236
3MorzsnlfKD1SlMWdDtKwb,0.368
5FPnjikbwlDMULCCCa6ZCJ,0.503
1a2zavoGLUGw7ZmtKqbOn6,0.91
6sPKXP299yqEb6VM1DNimH,0.0398
5Ei9o2fHEnfHb84YrPuz4v,0.832
4jvB3beW1bb7cmf3KiFiEA,0.362
3gBZjcHGvf6MpC7x3WArVv,0.0478
5sCNS9a5UWmKCtUUu6W5uD,0.543
6dCkLILE6rEyzocNfJMbOo,0.224
2ayfTxIwkeqWoxEzmgJjKS,0.163
2QJQKCJLs2GRCZvNAwL4SM,0.645
7mH6VQBSmMrvoL5LkIs8Ec,0.642
1bWFvGIN7b5cTps09X6tZ8,0.751
1bKqJrelM5KkOUFb7wqiY2,0.55
3WsgkhWH001sMkbZVcjreS,0.327
6eNby6Q584NQjsYOLr5pkr,0.628
20XjdVfh6kFATmgm7T0C5r,0.728
1MVQVjOWQQ5MAxbrUvS0Kp,0.336
20GN4DFQRbVUVnZDZ46lLZ,0.511
5cI1C4xzp4P300ACkwAZYj,0.46
51aVoX1BhBmsh6bqh61ilC,0.608
4e1nDDUZZielhKnqSBnX0t,0.274
7HYiNREkXICgFBZs7xsVZD,0.278
2UgG3ucpbzeDL1HHt4Pm57,0.0393
5zUkkQEYvkAnbPpGLBBDa4,0.767
3hslO5KNoDC0nZ3qMEiN6c,0.701
76Ug1q4l6rGwJ2ubV5wh3X,0.456
5CPy7jJup06T0xfzYK7xwr,0.589
1a9G7KSJHh08x9tOFhcvky,0.326
7zOM4kgzBO3rPZPhmWJU2n,0.039
5K1on373s4wvN2Q2sgpLZz,0.153
3QLxokgUT5FZYaeTyDDyNz,0.816
3LXFi1Xk9qJsYXYEjDcuVH,0.552
6OAgLVw8qsjr9VjiIGSsp9,0.757
4FFSK1xgCLkTZJLUERLZKG,0.312
4uwoPvz9ZF5kMfKGZ7t89Q,0.436
3ZWYtgJXGJlsWi9bPUGzON,0.5
6JrtsOaJNTwPUIY414yaCb,0.682
6lOMb2emnIL0QNOrsPW4aq,0.278
7j9iuJvGg8Ve2O20CO8Oho,0.774
3cCjoT7o1tJjkSQgGcS9FQ,0.319
2eDWPxD24603k7JCzsTNVu,0.58
1ISBpXgLXzgtmeijGaM7hs,0.87
6KaNr5y4GAlHGp2dQiZNPs,0.143
3KHutWVbsXS8OnPpkdZVUb,0.62
3n3YpuhFVrrhdrrNSJ7OFu,0.722
4qH8fQ5Ub2r6llHnrRGM3w,0.819
4JchWgAG3RZmCLHcEGf9DZ,0.793
2elA6JLRaQ6iB7hxiuTKN4,0.378
7G8PcLMeMeUpd6IsEpBrVu,0.79
2Esf7NTKQNCPE4G17QvVCs,0.821
4gEnYfvY1tJhV5NkE35pEu,0.64
61ZtsKvM5TO8Y5i9EIwCBz,0.311
1jF9tFdbK6wAxRN4NTYan2,0.551
2styBKRBhlZwPl5geag8KJ,0.437
7xWfCn2la2I8EL0XO9Qz6W,0.46
4k70c4FM9LSH1WXbqEHegT,0.663
7tsW0yrg4oUGtjmg1FWsCl,0.634
1e6Y4lv3o71KIYZbY997kr,0.904
3oUSdLtRYOSvXcLMrHctv7,0.433
2UaTxBFufxetDldZ7rkt06,0.124
1F1XjwRzMh8KT2BvH6ISkG,0.525
5QQOXL6qvhobRG7zfjQCXW,0.65
0G0n2X6oZDzNVRwUaO7nmL,0.538
78iMIaSjeVlUoNa7rehPOU,0.113
6QECt4RBTcK4oa8tiVdnpg,0.841
2h5R20LygHT8LnpyQmhFG5,0.668
2nv3eVtpPhkwqBBXPfdjND,0.932
1ZgEpCLk5sQcwMSpIpGfiQ,0.789
3u3WKF06wzPhvYnYHRlpyy,0.827
4dVJyyeCPEONr44NIrXvie,0.375
7zb4dWm9K6Hr4kk1pOwSDS,0.0906
7C8IxxexCLIAiKe81sOnSQ,0.677
3yQrGLCIYOcYopGthnfG3A,0.536
2Cd9iWfcOpGDHLz6tVA3G4,0.743
2MJzZ60Ma8dgJhHmwJnmX4,0.625
738SQjONa0q63yhLxvg3m1,0.514
752R2h0nzGsAacpFoXRKNB,0.632
1jpv9DNRLdQoXLFNelOF1K,0.353
4oaj36KzXRgDg4McgcTsZK,0.965
3mmtATN7XMWZE9p6Rvdkje,0.291
10reQcK5nekulki4yuCvhQ,0.359
72tqohY1oMA5n1vdHvWNZ5,0.792
01Gfd9dL7tNz3a125MrmSk,0.0664
5AzJRAXBbN3RPK27m2Du2o,0.597
0Dz8Q8SiWvrmV44IGhxO2m,0.551
5jnkvWf66m5ZZOa3MUohWi,0.798
3LoSwP6htk35aV9wCM48w7,0.669
4NLWlxYCPrw2PhfJvfxRWI,0.708
3pTc8iglU79rMrTkI2fS22,0.47
1SoFz4D2PWB98avdJnt0XD,0.966
209SGoEfKGuYEwVbpSQlEb,0.308
1HoZjhl0cjWU3MfUMCc8cl,0.816
0AUw7Fl0GJ1xztBSC7V0BV,0.589
3pSxNxk8zE6dQgXXL0KlhD,0.714
3bo5ZMCGPCIexBa4CqOS2o,0.567
4nvvXuAWEMnBQPHSfRrdBn,0.663
2AsUEN8UMGcGC65rhcop8k,0.702
1WzURQZuikUxVd0xiHMTKN,0.657
0P3bnA7M3QG6G6AB1dRY6Q,0.738
2KUVG5o1XPwaXxX6DCRaGf,0.504
5Rm8uhwB0W0xDW8mfGWZHD,0.597
02VxlOxetoqdcq2G7zHImz,0.286
5nP8bwLRZ9dhn1UiBhCePS,0.171
45mvoEsu6Ed1OEWVphTVHl,0.82
37hqGqe1Btdp6xuljIm4zL,0.586
1E2sQxHJK6lPh0SW5ybjvO,0.617
75w6tkmyGfzuhK5caXRXdK,0.0636
4vYJJc18FtdPv4rjledzQN,0.383
63ZKUKbwb6Zozlk8LJCiPB,0.398
7snyEEkuqPgQoJApi3iQ50,0.0378
0BZe3WiuJYfKDSXvh8Et6v,0.387
0JA6dG8Rf0NIoF4WrVipKW,0.573
4dtwDByBYUuVvlTzaH8jYZ,0.568
2t5qPMScyyl7f1SaEn8eQC,0.296
4hLQfgtzEyxme6w5GiwAEy,0.401
1gSP2PYlWu3429ySMUjc8s,0.825
4pxHVL0syMQwYK3BxDaTIs,0.531
3t3c70vtCfM9PwBjy4v4XH,0.153
5uBK8Ap1BCEc4GgMcEjeic,0.362
1VKcBRuXCxZqlFmGRtryJV,0.868
47iWAESq90vUl0VVPx4xLX,0.533
2QU0LztUXPAFhjdt0SRhdr,0.352
3TSkQvUD9xyu5jims52uVM,0.196
629ribrku1CI6lYRTXs9NF,0.919
0ZGnha8rGbcGgygGMuEDlB,0.76
1864O99twGgmk18fGY1Brs,0.874
4jZCaGd8dbeuPy707up4g2,0.869
08sjHuyPdMJsMiNUQjruuz,0.087
4hHhgB1HaNlQG4Y7XNOwhM,0.437
2mb6LW2p2gVJEuHzBYHp91,0.365
08BSHFPXmclm8AYat5hXM7,0.899
0fOYKVZ4Ml10NeQTuojlEe,0.647
1hfn2ufdkInfvk0BAyQbyQ,0.864
4aHb1zBI71IH5XpQgBA1he,0.96
0ggrSU8Ff2kFaa8vMWRW6R,0.397
5YHtQaUrOdKHeyDPHvVa6x,0.3
4KXFHxj94KYXwWb3adSOdR,0.739
1zxH9O63qrQEfaDy0Yh14f,0.0594
0IC8pHDHE9AqucmuZDUxom,0.87
78iLhGgOe9TGEIut074O8A,0.777
3fpTN2sSTON8hRs0qpKAnP,0.143
1gPwAnimmoEt2y3LXa9ysx,0.758
3nIlXRlu5AuZhAsWJgOipm,0.451
7dMzCY61oyyiNautpyOrls,0.842
4pWLh2rpIwawP5ExSwvV1V,0.962
6ZSS9nZHSuJ3U1DMClLoNn,0.916
4WorRl6TXShBpWmuqBxiz2,0.816
03w0JAy22hxUDRKLNPradE,0.706
7bVRvbUHoOwNdqnzpw9MVA,0.605
7rYvYmCpCw6pJgJXUZLCbl,0.233
3kkWD4jESZLL9eXrzJypGH,0.881
4M9YSkSPAkpQoEdoV4fAJI,0.738
7p99XDR7dKaIMTYV3zia0V,0.647
2QKAnNNxenYNJNZ36hYAkr,0.495
4smkJW6uzoHxGReZqqwHS5,0.188
3j8yrodmTjgcNi9tNITX6i,0.55
42UuJTbRHox5xCJYRu0lSV,0.336
37KaFAl16ktDhSKK2VIaRD,0.461
4RL2o2jOD5tTdlVTatuy2m,0.168
34S9XC9pf3o2HLkXOxwZhu,0.145
1GHqC5M9NAdX8pgAqnOZ3J,0.633
3iIIywVxndUjlVLqnNcVx6,0.752
62Sf5LKVdnYtrx5V9pA8V5,0.366
0755vnFQZLSgHHWbR1qCjY,0.555
0F7rEdewJ6cSLylOZZpDu7,0.166
7BpLU7EgfXkpX8seNcoNvR,0.976
6ZnLfoB54gB0jSsWSrm9c1,0.152
657O4nJxZktsNDvBimhZ0i,0.638
2S71OY6sxbyOqYUszSJW9b,0.749
1jz8TlrPZR6oXROieCoc2v,0.343
6nVm313QmsPlNllntTart1,0.317
1ecIqo8pOc8S6y3l80iGxd,0.514
1JjNxnmz7Hw30Fl0LzZ7PC,0.326
7lBLCI4ZJlkf7TpdSR2M2h,0.523
2btI9j6ov2IgC5tAacIGvQ,0.12
54ZPmGE1uOG9IYoUBSRSp7,0.163
2Uh5SkZN7O0F1vk3EyvjQS,0.837
3izha75ZDPjJy7QHBkfD73,0.309
27iZK8ruO7DwcZO2TTBVCe,0.599
27Y0Y7rsjpNJOmFJ4JpTSa,0.563
6YBb8MGaHj5jC2uMFxWg0L,0.567
7gPwkSlX7KPNPnfZskHwWO,0.962
0SNGe4xksgp7CGnY5kMXOJ,0.722
123RhEzztpTieeEd13NexC,0.794
4cMocuD4v8T19gLAQHkMTi,0.308
07lm5WpiUxbip1ZBhdBqjg,0.894
4LGKzrdEeBwR9UHCGlDT0W,0.255
7p5pEvfWMzRmhAQOZn095X,0.248
0UAEHlFR79k9CJvknSGUNf,0.651
4p1NHiFP4PfV7eW1183Ej9,0.166
2qsGuo58yDTEISibqC52G0,0.244
5sKSgf4p72uPTCY5qBvJoE,0.827
0OBpi0UROMJXLyU0Zky3KS,0.774
4ljFgxQtSqphJtLnqGt0UG,0.919
1mtiqT416CodPhNk3H1pUJ,0.389
6S926K54HaOvt7vTu7h9i3,0.514
3Z8FwOEN59mRMxDCtb8N0A,0.452
0Ksx1Yo65OT2CEr0TUYiwN,0.619
30ZQFEGjLMaAIyQzbAvxnb,0.148
1wdwASIwwFvhhk2cNIF66S,0.869
5doK6tRlge91T5xLoeHT9l,0.882
2gdtLnVGGg80Kj9GiqP0vH,0.446
65WqlTTSWwdcfb56OQhNdZ,0.749
0FLV2fVUPXbq5cTdTK1zHp,0.421
1MGgmB8tBTpicGil7mfUqc,0.183
32xwAunILC01x6u8XAnDkz,0.527
3bimurvxqEfhwJGwwwQi3j,0.499
3lZsJxY2AUg4K1bz9JgM6Z,0.181
3HEvzlWqFUaseLtWVQQM2l,0.52
3HGTC34bsQwEdTV6u0PJz4,0.606
0fdkGbBzZmiLraPJS5gYd8,0.81
67fQ6k72JFs5r5Hp4ZN7i9,0.659
5U3LpytUmHVYxTNFVdEUi4,0.934
0Ov9u8GyAwgVK4jKD0ZI1U,0.736
43zwGOH31MHT7IqRpHdckY,0.457
1jW5gBG42KEWYQV6GjgZxi,0.867
6ViHuKAWTs6l2QT8GCKcXz,0.576
0oYBmByoV4Zct3oWMQn8tm,0.732
3DjwjAUPT4zvIu6ZzcgLGJ,0.564
6ts3Ku31YLvY5jSFDBGhOZ,0.947
3CMMVIYQEer4oi1MQjAM7N,0.845
0CYtIR0IcGbxL497RrfpE8,0.821
5a7MolmvY1NVSrSfzQrTJQ,0.959
4sWZwY8RQfK6Fc2pYC7tN1,0.342
6BXHeudT6ZV7Tu1H4QF6ex,0.242
3p3goMKLamudxD3zwtRus7,0.398
1iLH4eIX2JISmOqLQb9hDQ,0.304
27TmRlSBecp0faPKiRMuwH,0.696
1cgBWgoL6520lR2QZDzdGN,0.667
0ZNnVYR8w9fBH2y0LmPfJT,0.211
1kUV3tBwWb6FIEJZutbPgX,0.488
1SBT9y9gRZPALvt2mtTQ6L,0.961
445MpdKHuz9aIqtHYdzBvz,0.975
3TjM3SIVQksTj3pNVUZPv8,0.82
79hJUDiGJv2jdGOI7bWvsS,0.822
2Ei07VELTKHy7bJHWxNDRI,0.784
1RE0JDJbGgE0pQCEQ9IZJo,0.0802
6Z5k18VPZu4b1IaIQmbecn,0.939
6gyagQouotKjEoGQVi1e7d,0.967
6Fzp7dOhcSoOkGOLjPAgHV,0.539
5NSoxlB4utD51hYMAZpIdV,0.354
0gohStXgZCXhpBRw7TuYQE,0.392
6Oi3mUl8WwfTVRqEwByZ7R,0.316
0hr9CoeDSUMmQQ7ZgTLRzh,0.343
71lZbjeYTfbcJtPzDEt8wL,0.566
5MeUMSRreLHYLhw8ZTyqpk,0.424
3OzNi0pIuKw2TislAAD83I,0.476
3Txcx4jhuiTZSvhAL0WaRc,0.355
3q0Fd0PPNJNjnWCDUHmOAA,0.873
69vQgl07Gx9pT3sU8C5XZE,0.487
7KG9zriC6iP8F1CNihtR8Y,0.0551
06ziqwxm8aiNcxr3f5FBHl,0.596
1vuCDdqdaKc0rOTUjK9XDX,0.744
0PmjFeZKm5xOsTOwsIZPra,0.522
77LwwnpmNJ4mU1yEzK0pf8,0.668
2UfKuGYONPAuopJtpGfZyA,0.503
2agZyDqPQUP2Lrv89IioQY,0.656
5Hcc9MOGN5OVMozmgOr2Ji,0.596
3hZNU4jNL7Ss0kyxLXE0a2,0.925
34c4wiTY2MQTyVWS2Nuz9u,0.346
20d27F17AZOxTJOEHAVK2Y,0.376
7luB3oWqGB2tB4IJPjlwBt,0.631
49ZaggqrfFSCarvt1xovmF,0.716
7BY005dacJkbO6EPiOh2wb,0.228
5TNPp4zXULsCYecqpwC2yv,0.181
0ziYZY8K2ntteoIobACnaN,0.505
3PVukkbEGmJGoyJG2lfBPP,0.14
1QpwjJmuow6GhUJGw6W74P,0.04
0DPUhwShX0kQQvrG4A0CCD,0.158
5JMVWtrPX8Dl6HAo4HxD6Q,0.214
561spezvXFVnAOYoSv4Bxy,0.0869
5wmVHVCMNO6TfCBcXU0cCk,0.596
3wNKXzNYN7tJR8SqMJziQx,0.802
2b63Krjpqmq60ix9qNbrmF,0.138
3KIn5DJNOQ68GhwgGqmqld,0.321
4UtgsrQoIwhelshH13QKcq,0.558
6XBVFhy8UjXMWPBVE8Hz4u,0.0769
4UTwDvRz1WHdzq7GuS81im,0.538
4zYpX7pm2yQQL4NNNoUt6A,0.838
2dYXcpCfs5zNkqAqikl52I,0.156
7gZS7VI2hlFXOLRIINrVUP,0.612
5TywrBF82AUQ83pXuMXjXg,0.492
5XucNWqYbFzJpEXCxtZ7v6,0.491
2wtfGQcX5Sv0xWHgREAP26,0.768
5Q6EWG7jgY0eUnXUP0o81M,0.598
71yVjDvQpUzzPdocf3DAYo,0.84
6hLrXi35mMsVYTbsO1rood,0.377
4EbIIWf305n1WOJAWEb8cc,0.547
5cwt3fRFqMCuxP5mhA1N7k,0.317
7AD0HyWHuDjcS74zGAzOhO,0.852
6rWjNs2LG18A0w4BFwP9Nm,0.0385
2SUQGI9ztmp0PQd1J8SVHx,0.372
0yd8NaMwMGARAlgMXieH29,0.835
7eNip30quUAoZMiiUst9d9,0.516
5RugEn59RTnWE4IM4uBaC9,0.412
5m1wCJzZB5A3xdisjgncsC,0.102
0ks73dEq6fYivoMRFbDD5g,0.581
23ug8x2d46aNe4TWYkoQwE,0.609
50DrbJGrSmdSufBl5VsXnI,0.289
58f8H6UCND0m4Isp1NufSH,0.838
1LLg9gKFUniu8WKeZV5PWs,0.831
0GTw8VXRc3N2L8nbfQIh8i,0.552
2wVY3XAbaIK0Kw2fzpuTSN,0.0419
1cArgjYksiTyn3fYy00FmX,0.214
4FzZfyN4Uwn5xKhnBRx2rI,0.0846
25Bc68Ml8xdphCcPdnGLNp,0.652
27reqdUXODLIUMDQkeg9XT,0.0599
5G2c6FsfTzgYUzageCmfXY,0.656
46aopTu45teng25ROkoeXk,0.816
44ADyYoY5liaRa3EOAl4uf,0.288
5J1ewKkCC28LleuiL8f9WG,0.75
5ljHfGpqoBt1S0hatqozoB,0.965
22TjZJgw0EfN5nuj3ryZi9,0.165
1m15Xq7nqVRFTZuEn1vYX8,0.479
4STbhnASEgRvVTeqabpWYB,0.161
3RcrFgETR1QGjzV6ZzIRBy,0.719
1NTTEPMrcMFhD1YUoGrta6,0.482
04ARYAWkGZZhDbHqgvnYGf,0.185
4ifpCKbt6cFByX4ylvDc80,0.216
3L9ClO1W5KmebIXTrlKShF,0.916
23hln7JvLtFTXa0kZLAVRY,0.315
4HNUAQvD91QvdWvkmTyYml,0.857
25iWKdsAyjB4K3bU3qdyq1,0.915
2OWUD3BSV3yyuYYSpDBhwb,0.54
5k1LURSmMiGw7vX2hRKL7w,0.116
3LZyurIWMyzsZgsaM8kuco,0.0858
08tP5HxIY3fiKK7bG0U9Ee,0.912
6Hk49EZCW2HGJx20LWaQPF,0.681
7jmTA4qUoE3powcTpw3dvF,0.542
16rfnYc0QlpyssEyAYp7Al,0.119
4HrkojkpuWqdxh6XwPDOhw,0.0378
7cg2HCyqkw0IbuvgJUklez,0.733
3pz1qrsT7YuaZ5UwbzJXJh,0.779
1XFVnthf5kJKsMe0gFJep9,0.181
23hCZc8aL3I1tdzmEIQFNU,0.964
3rbWdpk5mhffBkEeOwSG0B,0.866
0wVXWYcLv2RHfNAyTwzB7Q,0.336
07wj2K3Y323jRZbXe2vkUx,0.931
6t6oULCRS6hnI7rm0h5gwl,0.392
1C8RqJs8IqMBP2C86iSbNV,0.481
4BggEwLhGfrbrl7JBhC8EC,0.609
58yuFWA2sd63pW9i4Jy7fC,0.375
3X0nwhM98yeWYFS6ZlGY1z,0.833
2COtV6Y5ctKPtdnVVtahkX,0.708
6le4IgtphcTvRawgHYhZmU,0.844
72tAU6b10AgYfEFKrykp8J,0.966
7AFJW3HT297zvCNzJ2CMjz,0.836
4x4Ja5WXwRjqP66Puowv07,0.81
4otoz66kYmUhJckTRaQVtu,0.413
0pfb51HxNzI3bNVjKasaKK,0.57
1yDSz7lw6olQLYPv8iei8m,0.761
4CeZuplP4nZ17ijRrf35h2,0.0394
1OuN92HcVG6NVpWbeESNB3,0.112
4fN44oV5yhUEt6NDSDCLBS,0.563
4SnA0nbgsQ8jIjhkCIO18r,0.134
41JRBnGsVeUiGFchL39b8b,0.52
0Et6BOdDoCCKLNb6BTyYxb,0.153
5mA9emcAvirVisUHkrE5PU,0.614
1gmhBl3drGFCPUXoaHGg4J,0.313
6Dlb4mEWsp7heSYiMk8nvx,0.272
6QOg1CWFpLAsIK7I54JX4G,0.497
44sJQeBc0S6gnbuIGHxq6l,0.82
3w6USSa8JTYJ8gXgqL5rys,0.462
7623p8KZ24WTeO0NeIb4tV,0.536
7MKFtAnWUeJBYTXZCsHQxH,0.531
4S0JzmCCQjaRjbPfIF6JV1,0.0366
3qnNpULaEYwTX3IbBaMiRN,0.142
4BdIF3xsMAUhOjuh0BSzOo,0.519
1Pubnj8omxeIjyXz5RtA4S,0.808
08T26i7SErk6jCDTW7uUFI,0.289
1F12OfgPzVWGFgXMvHujPF,0.801
2SnbvVwRHzm3p6XH4ZsNgW,0.247
51SaK8rw3oWM13yNGRq0fe,0.708
1pvvcFtl0W5W9zB3aFgxkP,0.813
07cDm2mEYe7KHCHjKYSGdU,0.621
1ezULE2J4v7xU5Vh7QC6JY,0.819
6K8wU0ysqjIwtFzkgI9RwJ,0.659
4SpwOa7fIRdUtVj1rbi22m,0.947
